,TMC,TMC_HERE,lat_x,lon_x,label
5193,112-05892,112N05892,29.81152,-95.500035,7
5194,112-05893,112N05893,29.822925,-95.496465,7
5195,112N05893,112N05893,29.822925,-95.496465,7
5196,112-05894,112N05894,29.82955,-95.492335,7
5197,112-05895,112N05895,29.835459999999998,-95.48997,7
5198,112N05895,112N05895,29.835459999999998,-95.48997,7
5199,112-05927,112N05927,29.60562,-95.28603000000001,7
5200,112N05927,112N05927,29.60562,-95.28603000000001,7
5201,112-05928,112N05928,29.618465000000004,-95.28556999999999,7
5202,112N05928,112N05928,29.618465000000004,-95.28556999999999,7
5203,112-05929,112N05929,29.633650000000006,-95.2871,7
5204,112N05929,112N05929,29.633650000000006,-95.2871,7
5205,112-05930,112N05930,29.6488,-95.288825,7
5206,112-05931,112N05931,29.665020000000002,-95.28913,3
5207,112N05931,112N05931,29.665020000000002,-95.28913,3
5208,112-05932,112N05932,29.67982,-95.28986,3
5209,112N05932,112N05932,29.67982,-95.28986,3
5210,112-05933,112N05933,29.69025,-95.29103,3
5211,112-05961,112N05961,29.897545,-95.405165,5
5212,112N05961,112N05961,29.897545,-95.405165,5
5213,112-05962,112N05962,29.89812,-95.42051,7
5214,112N05962,112N05962,29.89812,-95.42051,7
5215,112-05963,112N05963,29.89775,-95.44454,7
5216,112N05963,112N05963,29.89775,-95.44454,7
5217,112-05965,112N05965,29.91235,-95.4819,7
5218,112N05965,112N05965,29.91235,-95.4819,7
5219,112-05966,112N05966,29.922404999999998,-95.49723,7
5220,112N05966,112N05966,29.922404999999998,-95.49723,7
5221,112-05967,112N05967,29.92805,-95.5047,7
5222,112N05967,112N05967,29.92805,-95.5047,7
5223,112-05968,112N05968,29.93258,-95.510605,7
5224,112N05968,112N05968,29.93258,-95.510605,7
5225,112-05975,112N05975,29.67168,-95.41274,6
5226,112N05975,112N05975,29.67168,-95.41274,6
5227,112-05976,112N05976,29.685254999999998,-95.41275,6
5228,112N05976,112N05976,29.685254999999998,-95.41275,6
5229,112-05977,112N05977,29.70021,-95.416325,6
5230,112N05977,112N05977,29.70021,-95.416325,6
5231,112-05978,112N05978,29.710565000000006,-95.418345,6
5232,112N05978,112N05978,29.710565000000006,-95.418345,6
5233,112-05979,112N05979,29.720235,-95.418515,6
5234,112-05980,112N05980,29.72782,-95.418635,7
5235,112-05981,112N05981,29.736265,-95.4187,7
5236,112N05981,112N05981,29.736265,-95.4187,7
5237,112-05982,112N05982,29.747245,-95.41857,7
5238,112-05983,112N05983,29.755915,-95.41354,7
5239,112-05987,112N05987,29.605995,-95.465025,6
5240,112N05987,112N05987,29.605995,-95.465025,6
5241,112-05988,112N05988,29.619659999999996,-95.465185,6
5242,112N05988,112N05988,29.619659999999996,-95.465185,6
5243,112-05989,112N05989,29.633975,-95.464475,6
5244,112N05989,112N05989,29.633975,-95.464475,6
5245,112-05990,112N05990,29.64289,-95.46372,6
5246,112-05991,112N05991,29.654605,-95.463955,6
5247,112N05991,112N05991,29.654605,-95.463955,6
5248,112-05992,112N05992,29.665940000000003,-95.46356,6
5249,112N05992,112N05992,29.665940000000003,-95.46356,6
5250,112-05993,112N05993,29.671470000000003,-95.461535,6
5251,112N05993,112N05993,29.671470000000003,-95.461535,6
5252,112-05995,112N05995,29.692565,-95.41596,6
5253,112N05995,112N05995,29.692565,-95.41596,6
5254,112-05996,112N05996,29.70302,-95.407645,6
5255,112-05997,112N05997,29.74395,-95.50111,7
5256,112N05997,112N05997,29.74395,-95.50111,7
5257,112-05998,112N05998,29.757920000000002,-95.50119,7
5258,112N05998,112N05998,29.757920000000002,-95.50119,7
5259,112-06354,112N06354,29.8188,-95.24243,5
5260,112N06354,112N06354,29.8188,-95.24243,5
5261,112-06358,112N06358,29.85533,-95.157125,5
5262,112N06358,112N06358,29.85533,-95.157125,5
5263,112-06382,112N06382,29.766040000000004,-95.29401,7
5264,112N06382,112N06382,29.766040000000004,-95.29401,7
5265,112-06383,112N06383,29.7777,-95.289435,7
5266,112N06383,112N06383,29.7777,-95.289435,7
5267,112-06384,112N06384,29.784080000000003,-95.282335,5
5268,112N06384,112N06384,29.784080000000003,-95.282335,5
5269,112-06385,112N06385,29.793395000000004,-95.27478,5
5270,112-06386,112N06386,29.804160000000003,-95.265325,5
5271,112N06386,112N06386,29.804160000000003,-95.265325,5
5272,112-06420,112N06420,29.626915000000004,-95.517115,6
5273,112N06420,112N06420,29.626915000000004,-95.517115,6
5274,112-06421,112N06421,29.631984999999997,-95.50399499999999,6
5275,112N06421,112N06421,29.631984999999997,-95.50399499999999,6
5276,112-06422,112N06422,29.636675,-95.49172,6
5277,112N06422,112N06422,29.636675,-95.49172,6
5278,112-06423,112N06423,29.641675,-95.47882,6
5279,112N06423,112N06423,29.641675,-95.47882,6
5280,112-06424,112N06424,29.64878,-95.46053,6
5281,112N06424,112N06424,29.64878,-95.46053,6
5282,112-06425,112N06425,29.65485,-95.446035,6
5283,112N06425,112N06425,29.65485,-95.446035,6
5284,112-06426,112N06426,29.663375,-95.437965,6
5285,112N06426,112N06426,29.663375,-95.437965,6
5286,112-06427,112N06427,29.673425,-95.4311,6
5287,112N06427,112N06427,29.673425,-95.4311,6
5288,112-06428,112N06428,29.681105,-95.425025,6
5289,112N06428,112N06428,29.681105,-95.425025,6
5290,112-06429,112N06429,29.687975,-95.41957,6
5291,112-06430,112N06430,29.691755,-95.41529,6
5292,112N06430,112N06430,29.691755,-95.41529,6
5293,112-06431,112N06431,29.697329999999997,-95.39397,4
5294,112N06431,112N06431,29.697329999999997,-95.39397,4
5295,112-06432,112N06432,29.699890000000003,-95.38141000000002,4
5296,112N06432,112N06432,29.699890000000003,-95.38141000000002,4
5297,112-06433,112N06433,29.701625,-95.36765,4
5298,112N06433,112N06433,29.701625,-95.36765,4
5299,112-06434,112N06434,29.7025,-95.3572,7
5300,112N06434,112N06434,29.7025,-95.3572,7
5301,112-06435,112N06435,29.705765000000003,-95.345815,7
5302,112N06435,112N06435,29.705765000000003,-95.345815,7
5303,112-06436,112N06436,29.711840000000002,-95.32611,3
5304,112N06436,112N06436,29.711840000000002,-95.32611,3
5305,112-06437,112N06437,29.718995,-95.31365,3
5306,112N06437,112N06437,29.718995,-95.31365,3
5307,112-06438,112N06438,29.734140000000004,-95.30736,3
5308,112N06438,112N06438,29.734140000000004,-95.30736,3
5309,112-07025,112N07025,29.6943,-95.407035,6
5310,112N07025,112N07025,29.6943,-95.407035,6
5311,112-07026,112N07026,29.749920000000003,-95.299555,7
5312,112-07038,112N07038,29.693509999999996,-95.413735,6
5313,112N07038,112N07038,29.693509999999996,-95.413735,6
5314,112-07142,112N07142,29.767325,-95.77695,11
5315,112N07142,112N07142,29.767325,-95.77695,11
5316,112-07148,112N07148,29.697840000000006,-95.41174,6
5317,112N07148,112N07148,29.697840000000006,-95.41174,6
5318,112-07149,112N07149,29.744765,-95.3019,7
5319,112-07163,112N07163,29.793175,-95.49993,7
5320,112N07163,112N07163,29.793175,-95.49993,7
5321,112-07165,112N07165,29.951565,-95.55806,7
5322,112-07877,112N07877,29.717295,-95.67604,7
5323,112-07878,112N07878,29.73795,-95.48050500000001,7
5324,112-07879,112N07879,29.743715,-95.39668,4
5325,112-09399,112N09399,29.846729999999997,-95.393805,8
5326,112-09400,112N09400,29.724729999999997,-95.488935,10
5327,112N09400,112N09400,29.724729999999997,-95.488935,10
5328,112-09403,112N09403,29.924215,-95.600145,7
5329,112N09403,112N09403,29.924215,-95.600145,7
5330,112-09404,112N09404,29.929785000000006,-95.590155,7
5331,112N09404,112N09404,29.929785000000006,-95.590155,7
5332,112-09405,112N09405,29.974055,-95.52346999999999,7
5333,112N09405,112N09405,29.974055,-95.52346999999999,7
5334,112-09406,112N09406,30.022725,-95.39601,7
5335,112N09406,112N09406,30.022725,-95.39601,7
5336,112-09407,112N09407,30.018265000000003,-95.36885,7
5337,112-09408,112N09408,30.013859999999998,-95.34385999999999,7
5338,112N09408,112N09408,30.013859999999998,-95.34385999999999,7
5339,112-09409,112N09409,30.007985,-95.320845,7
5340,112-09410,112N09410,30.00145,-95.289635,5
5341,112N09410,112N09410,30.00145,-95.289635,5
5342,112-09413,112N09413,29.999195,-95.21892,7
5343,112-09414,112N09414,29.998665000000006,-95.17782,7
5344,112N09414,112N09414,29.998665000000006,-95.17782,7
5345,112-09415,112N09415,30.003640000000004,-95.153155,7
5346,112N09415,112N09415,30.003640000000004,-95.153155,7
5347,112-09422,112N09422,30.024775,-95.83885,0
5348,112N09422,112N09422,30.024775,-95.83885,0
5349,112-09644,112N09644,30.002945,-95.30429,5
5350,112N09644,112N09644,30.002945,-95.30429,5
5351,112-09646,112N09646,30.001520000000003,-95.27617,5
5352,112-09652,112N09652,30.01572,-95.117255,7
5353,112N09652,112N09652,30.01572,-95.117255,7
5354,112-09657,112N09657,30.004925,-95.289715,7
5355,112N09657,112N09657,30.004925,-95.289715,7
5356,112-09658,112N09658,30.00504,-95.27597,7
5357,112N09658,112N09658,30.00504,-95.27597,7
5358,112-09662,112N09662,29.777365000000003,-95.06839000000001,5
5359,112N09662,112N09662,29.777365000000003,-95.06839000000001,5
5360,112-09669,112N09669,30.080505,-95.10028,5
5361,112N09669,112N09669,30.080505,-95.10028,5
5362,112-09671,112N09671,30.064310000000006,-95.89194,7
5363,112N09671,112N09671,30.064310000000006,-95.89194,7
5364,112-09672,112N09672,30.066595,-95.8581,7
5365,112-09681,112N09681,30.0877,-95.57563,7
5366,112-09682,112N09682,30.07487,-95.53527,7
5367,112N09682,112N09682,30.07487,-95.53527,7
5368,112-09687,112N09687,30.008584999999997,-95.622015,9
5369,112-09688,112N09688,30.01295,-95.59991,9
5370,112N09688,112N09688,30.01295,-95.59991,9
5371,112-09689,112N09689,30.023090000000003,-95.573575,9
5372,112N09689,112N09689,30.023090000000003,-95.573575,9
5373,112-09695,112N09695,30.076825,-95.42954,5
5374,112N09695,112N09695,30.076825,-95.42954,5
5375,112-09697,112N09697,29.93707,-95.25919,5
5376,112N09697,112N09697,29.93707,-95.25919,5
5377,112-09698,112N09698,29.93013,-95.224735,5
5378,112N09698,112N09698,29.93013,-95.224735,5
5379,112-09699,112N09699,29.910765000000005,-95.20105500000001,5
5380,112N09699,112N09699,29.910765000000005,-95.20105500000001,5
5381,112-09703,112N09703,29.82273,-95.17043,5
5382,112N09703,112N09703,29.82273,-95.17043,5
5383,112-09704,112N09704,29.84407,-95.48899,7
5384,112N09704,112N09704,29.84407,-95.48899,7
5385,112-09705,112N09705,29.858085,-95.48795,7
5386,112N09705,112N09705,29.858085,-95.48795,7
5387,112-09707,112N09707,29.66508,-95.277005,3
5388,112N09707,112N09707,29.66508,-95.277005,3
5389,112-09708,112N09708,29.678584999999998,-95.277345,3
5390,112N09708,112N09708,29.678584999999998,-95.277345,3
5391,112-09709,112N09709,29.693184999999996,-95.277675,3
5392,112N09709,112N09709,29.693184999999996,-95.277675,3
5393,112-09710,112N09710,29.707225,-95.278085,3
5394,112N09710,112N09710,29.707225,-95.278085,3
5395,112-09711,112N09711,29.720015000000004,-95.278495,3
5396,112N09711,112N09711,29.720015000000004,-95.278495,3
5397,112-09719,112N09719,29.771190000000004,-95.410155,7
5398,112N09719,112N09719,29.771190000000004,-95.410155,7
5399,112-09720,112N09720,29.783680000000004,-95.411265,7
5400,112N09720,112N09720,29.783680000000004,-95.411265,7
5401,112-09721,112N09721,29.797045,-95.412035,7
5402,112N09721,112N09721,29.797045,-95.412035,7
5403,112-09722,112N09722,29.80811,-95.41215,7
5404,112-09723,112N09723,29.81358,-95.41136,7
5405,112N09723,112N09723,29.81358,-95.41136,7
5406,112-09725,112N09725,29.719154999999997,-95.39362,4
5407,112N09725,112N09725,29.719154999999997,-95.39362,4
5408,112-09726,112N09726,29.711535,-95.399365,4
5409,112-09727,112N09727,29.701784999999997,-95.401565,4
5410,112N09727,112N09727,29.701784999999997,-95.401565,4
5411,112-09728,112N09728,29.68778,-95.40196999999999,6
5412,112N09728,112N09728,29.68778,-95.40196999999999,6
5413,112-09729,112N09729,29.6742,-95.40303,6
5414,112N09729,112N09729,29.6742,-95.40303,6
5415,112-09730,112N09730,29.66324,-95.404355,0
5416,112-09731,112N09731,29.632485000000006,-95.217795,3
5417,112N09731,112N09731,29.632485000000006,-95.217795,3
5418,112-09732,112N09732,29.64398,-95.20949499999999,3
5419,112-09733,112N09733,29.657884999999997,-95.207875,3
5420,112N09733,112N09733,29.657884999999997,-95.207875,3
5421,112-09740,112N09740,29.72616,-95.21186999999999,7
5422,112N09740,112N09740,29.72616,-95.21186999999999,7
5423,112-09743,112N09743,29.751275,-95.212965,7
5424,112N09743,112N09743,29.751275,-95.212965,7
5425,112-09744,112N09744,29.77272,-95.21576,7
5426,112N09744,112N09744,29.77272,-95.21576,7
5427,112-09746,112N09746,29.78906,-95.218525,7
5428,112N09746,112N09746,29.78906,-95.218525,7
5429,112-09748,112N09748,29.805770000000003,-95.216885,7
5430,112N09748,112N09748,29.805770000000003,-95.216885,7
5431,112-09755,112N09755,29.620965,-95.488135,6
5432,112N09755,112N09755,29.620965,-95.488135,6
5433,112-09756,112N09756,29.6302,-95.48208,6
5434,112-09758,112N09758,29.72802,-95.27921500000001,3
5435,112N09758,112N09758,29.72802,-95.27921500000001,3
5436,112-09759,112N09759,29.730375,-95.28575500000001,3
5437,112N09759,112N09759,29.730375,-95.28575500000001,3
5438,112-09760,112N09760,29.7344,-95.29823499999999,3
5439,112-09761,112N09761,29.736565000000002,-95.305325,3
5440,112-09762,112N09762,29.740125,-95.317445,3
5441,112-09763,112N09763,29.745565000000003,-95.334575,2
5442,112N09763,112N09763,29.745565000000003,-95.334575,2
5443,112-09764,112N09764,29.750295,-95.345315,2
5444,112-09766,112N09766,29.758275,-95.34850500000002,2
5445,112N09766,112N09766,29.758275,-95.34850500000002,2
5446,112-09767,112N09767,29.75785,-95.35153,2
5447,112N09767,112N09767,29.75785,-95.35153,2
5448,112-09768,112N09768,29.760140000000003,-95.355395,2
5449,112-09769,112N09769,29.762215000000005,-95.358845,2
5450,112-09770,112N09770,29.763265000000004,-95.360575,2
5451,112-09771,112N09771,29.76502,-95.364875,2
5452,112N09771,112N09771,29.76502,-95.364875,2
5453,112-09782,112N09782,29.737859999999998,-95.36879499999999,4
5454,112N09782,112N09782,29.737859999999998,-95.36879499999999,4
5455,112-09783,112N09783,29.741945,-95.36544,4
5456,112-09784,112N09784,29.74434,-95.36349,2
5457,112-09785,112N09785,29.745929999999998,-95.36218000000001,2
5458,112-09786,112N09786,29.747045,-95.361305,2
5459,112-09788,112N09788,29.759095,-95.35179,2
5460,112-09791,112N09791,29.871809999999996,-95.49075,7
5461,112N09791,112N09791,29.871809999999996,-95.49075,7
5462,112-09792,112N09792,29.88702,-95.49515500000001,7
5463,112N09792,112N09792,29.88702,-95.49515500000001,7
5464,112-09793,112N09793,29.907825000000006,-95.49509,7
5465,112N09793,112N09793,29.907825000000006,-95.49509,7
5466,112-09795,112N09795,29.731434999999998,-95.341875,2
5467,112N09795,112N09795,29.731434999999998,-95.341875,2
5468,112-09796,112N09796,29.73954,-95.35261,2
5469,112-09797,112N09797,29.744770000000003,-95.35937,2
5470,112-09798,112N09798,29.746055,-95.361485,2
5471,112-09801,112N09801,29.752,-95.371375,4
5472,112-09803,112N09803,29.761945,-95.373625,4
5473,112N09803,112N09803,29.761945,-95.373625,4
5474,112-09804,112N09804,29.762255000000003,-95.37307,4
5475,112-09805,112N09805,29.768040000000006,-95.372665,2
5476,112N09805,112N09805,29.768040000000006,-95.372665,2
5477,112-09806,112N09806,29.777030000000003,-95.37244,2
5478,112-09807,112N09807,29.785034999999997,-95.37231,2
5479,112N09807,112N09807,29.785034999999997,-95.37231,2
5480,112-09809,112N09809,29.757515000000005,-95.374955,4
5481,112N09809,112N09809,29.757515000000005,-95.374955,4
5482,112-09810,112N09810,29.760485000000006,-95.374615,4
5483,112-09812,112N09812,29.710359999999998,-95.40187,6
5484,112N09812,112N09812,29.710359999999998,-95.40187,6
5485,112-09813,112N09813,29.719834999999996,-95.39435999999999,4
5486,112-09815,112N09815,29.734680000000004,-95.38258,4
5487,112N09815,112N09815,29.734680000000004,-95.38258,4
5488,112-09816,112N09816,29.741709999999998,-95.37708,4
5489,112-09817,112N09817,29.747840000000004,-95.372225,4
5490,112-09818,112N09818,29.750629999999997,-95.37002,4
5491,112-09820,112N09820,29.758855000000004,-95.36348000000001,2
5492,112-09821,112N09821,29.765415,-95.359205,2
5493,112-09822,112N09822,29.77427,-95.361065,2
5494,112N09822,112N09822,29.77427,-95.361065,2
5495,112-09823,112N09823,29.78503,-95.367485,2
5496,112-09824,112N09824,29.793384999999997,-95.3765,5
5497,112N09824,112N09824,29.793384999999997,-95.3765,5
5498,112-09825,112N09825,29.80075,-95.385025,5
5499,112-09826,112N09826,29.80883,-95.3898,5
5500,112-09827,112N09827,29.820975,-95.394595,5
5501,112N09827,112N09827,29.820975,-95.394595,5
5502,112-09829,112N09829,29.848159999999996,-95.411365,7
5503,112N09829,112N09829,29.848159999999996,-95.411365,7
5504,112-09830,112N09830,29.856395000000006,-95.419965,7
5505,112-09831,112N09831,29.8671,-95.43242,7
5506,112-09832,112N09832,29.874265,-95.440325,7
5507,112N09832,112N09832,29.874265,-95.440325,7
5508,112-09833,112N09833,29.881265000000003,-95.4474,7
5509,112-09834,112N09834,29.89105,-95.45711999999999,7
5510,112N09834,112N09834,29.89105,-95.45711999999999,7
5511,112-09837,112N09837,29.707225,-95.39282,4
5512,112N09837,112N09837,29.707225,-95.39282,4
5513,112-09838,112N09838,29.711809999999996,-95.39369,4
5514,112N09838,112N09838,29.711809999999996,-95.39369,4
5515,112-09839,112N09839,29.715490000000003,-95.396715,4
5516,112N09839,112N09839,29.715490000000003,-95.396715,4
5517,112-09852,112N09852,29.697554999999998,-95.29239,3
5518,112N09852,112N09852,29.697554999999998,-95.29239,3
5519,112-09868,112N09868,29.555320000000002,-95.13456500000001,3
5520,112N09868,112N09868,29.555320000000002,-95.13456500000001,3
5521,112-09869,112N09869,29.5662,-95.144725,3
5522,112N09869,112N09869,29.5662,-95.144725,3
5523,112-09870,112N09870,29.575365000000005,-95.15329,3
5524,112-09871,112N09871,29.590355,-95.167405,3
5525,112N09871,112N09871,29.590355,-95.167405,3
5526,112-09872,112N09872,29.605020000000003,-95.181175,3
5527,112-09873,112N09873,29.611485,-95.18739,3
5528,112-09874,112N09874,29.617975,-95.1935,3
5529,112N09874,112N09874,29.617975,-95.1935,3
5530,112-09875,112N09875,29.629715,-95.20428000000001,3
5531,112N09875,112N09875,29.629715,-95.20428000000001,3
5532,112-09876,112N09876,29.642384999999997,-95.216115,3
5533,112-09877,112N09877,29.655425,-95.228375,3
5534,112N09877,112N09877,29.655425,-95.228375,3
5535,112-09879,112N09879,29.66974,-95.252045,3
5536,112-09881,112N09881,29.675434999999997,-95.234905,3
5537,112N09881,112N09881,29.675434999999997,-95.234905,3
5538,112-09891,112N09891,29.768835000000006,-95.354325,2
5539,112N09891,112N09891,29.768835000000006,-95.354325,2
5540,112-09896,112N09896,29.747815000000003,-95.410735,4
5541,112-09897,112N09897,29.75525,-95.409575,1
5542,112-09898,112N09898,29.761405000000003,-95.40901,1
5543,112N09898,112N09898,29.761405000000003,-95.40901,1
5544,112-09904,112N09904,29.821565000000003,-95.410495,7
5545,112-09905,112N09905,29.837215000000004,-95.410835,7
5546,112-09907,112N09907,29.853970000000004,-95.412125,7
5547,112N09907,112N09907,29.853970000000004,-95.412125,7
5548,112-09908,112N09908,29.862379999999998,-95.412665,7
5549,112-09909,112N09909,29.87097,-95.4125,7
5550,112N09909,112N09909,29.87097,-95.4125,7
5551,112-09917,112N09917,29.851034999999996,-95.51961999999999,9
5552,112N09917,112N09917,29.851034999999996,-95.51961999999999,9
5553,112-09918,112N09918,29.85095,-95.4997,9
5554,112N09918,112N09918,29.85095,-95.4997,9
5555,112-09919,112N09919,29.849795,-95.48119,1
5556,112N09919,112N09919,29.849795,-95.48119,1
5557,112-09920,112N09920,29.847495000000002,-95.466075,1
5558,112N09920,112N09920,29.847495000000002,-95.466075,1
5559,112-09921,112N09921,29.846490000000003,-95.45078000000001,1
5560,112N09921,112N09921,29.846490000000003,-95.45078000000001,1
